14531,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14532,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14533,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1
14535,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,1
14536,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14601,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
14602,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
14603,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14604,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14605,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
14606,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
14607,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14608,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14609,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
14610,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
14611,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14612,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14615,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14616,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14617,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
14618,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14619,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14620,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14622,6,0,1,1,0,0,0,0,0,0,1,-99,-99,-99,-99,-99,0
14623,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,1
14624,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14625,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0
14626,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14627,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14628,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14629,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
14630,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14631,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14632,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
14634,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14636,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14637,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14701,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14702,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14704,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14705,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14706,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14707,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14708,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14709,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14710,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14711,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14712,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14713,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
14714,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,1
14715,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14716,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14717,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14718,2,1,2,1,0,1,-99,-99,-99,-99,0,1,-99,-99,-99,-99,1
14719,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14720,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14721,3,1,1,1,0,0,1,-99,-99,-99,1,-99,-99,-99,-99,-99,1
14722,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,1
14723,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14724,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14725,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14726,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
14727,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14728,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,1
14729,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14730,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14731,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
14732,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14733,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14734,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14735,6,1,2,1,0,0,0,0,0,1,0,1,-99,-99,-99,-99,1
14736,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14737,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14738,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14801,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14802,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14803,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
14804,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14805,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
14806,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
14807,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
14808,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,1
14809,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14810,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,1,1,3,1,1,-99,-99,-99,-99,-99,0,0,1,-99,-99,-99,1
14812,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0
14813,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14814,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14815,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14816,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
14817,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
14818,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
14819,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
14821,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14822,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
14823,6,0,1,1,0,0,0,0,0,0,1,-99,-99,-99,-99,-99,1
14824,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14825,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14826,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
14827,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
14829,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14830,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14831,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14901,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14903,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14904,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14906,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14907,4,1,5,1,0,0,0,1,-99,-99,0,0,0,0,1,-99,0
14908,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14909,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14910,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
14911,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14912,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
14913,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14914,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,1
14915,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14916,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
14917,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14920,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14921,3,1,4,1,0,0,1,-99,-99,-99,0,0,0,1,-99,-99,0
14922,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14924,5,1,2,1,0,0,0,0,1,-99,0,1,-99,-99,-99,-99,0
14926,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14927,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14928,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14929,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14930,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14932,4,1,4,1,0,0,0,1,-99,-99,0,0,0,1,-99,-99,0
14933,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14934,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14935,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1
14936,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
14937,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14938,1,1,3,1,1,-99,-99,-99,-99,-99,0,0,1,-99,-99,-99,1
14940,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14941,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14942,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
23702,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23704,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23705,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23706,4,1,4,1,0,0,0,1,-99,-99,0,0,0,1,-99,-99,0
23708,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23709,6,1,1,1,0,0,0,0,0,1,1,-99,-99,-99,-99,-99,1
23710,5,1,2,1,0,0,0,0,1,-99,0,1,-99,-99,-99,-99,0
23711,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
23712,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23713,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,1
23714,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
23716,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23718,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
23719,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23722,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
23723,3,1,3,1,0,0,1,-99,-99,-99,0,0,1,-99,-99,-99,0
23724,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23725,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23726,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23728,1,1,3,1,1,-99,-99,-99,-99,-99,0,0,1,-99,-99,-99,0
23729,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23731,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23732,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
23733,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23734,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23736,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
23801,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
23803,6,0,2,1,0,0,0,0,0,0,0,1,-99,-99,-99,-99,0
23804,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
23805,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
23806,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
23807,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23808,3,1,2,1,0,0,1,-99,-99,-99,0,1,-99,-99,-99,-99,0
23809,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23810,1,1,2,1,1,-99,-99,-99,-99,-99,0,1,-99,-99,-99,-99,0
23811,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23812,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23814,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
23816,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
23817,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23819,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
23820,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23821,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23822,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
23823,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23824,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,0
23825,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
23826,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
23827,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
23828,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0
23830,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23901,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
23902,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0
23903,4,1,2,1,0,0,0,1,-99,-99,0,1,-99,-99,-99,-99,0
23904,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,1
23905,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
23906,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23907,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
23908,3,1,1,1,0,0,1,-99,-99,-99,1,-99,-99,-99,-99,-99,0
23909,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23910,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23911,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23912,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23913,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23914,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
23915,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,1
23916,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,1
23917,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
23918,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
23921,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,1
23922,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
23923,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23924,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,0
23925,1,1,3,1,1,-99,-99,-99,-99,-99,0,0,1,-99,-99,-99,0
24001,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24002,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
24003,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24004,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
24005,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24006,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24007,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24008,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24009,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,1
24010,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,1
24011,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24012,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24013,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24014,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24015,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,1
24016,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24017,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24018,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24019,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,1
24020,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
24021,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24022,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24023,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
24024,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,1
24025,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
24026,1,1,6,0,1,-99,-99,-99,-99,-99,0,0,0,0,0,0,1
24027,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24101,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0
24103,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24104,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24105,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24106,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24107,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24108,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24109,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24110,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,1
24111,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24112,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24113,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,0
24114,1,1,1,1,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,0
24115,1,1,3,1,1,-99,-99,-99,-99,-99,0,0,1,-99,-99,-99,0
24116,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
24117,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24118,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
24119,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24120,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
24121,5,1,6,0,0,0,0,0,1,-99,0,0,0,0,0,0,1
24122,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24123,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24124,4,1,6,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0
24125,2,1,6,0,0,1,-99,-99,-99,-99,0,0,0,0,0,0,0
24126,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,1
24127,3,1,6,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0
